Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241355031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241356031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241359031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241357031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241358031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248122031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248127031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248124031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248126031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248138031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248123031,,"₹1,647",4.8 out of 5 stars,20,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248137031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248136031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248133031,,"₹4,017.60",4.6 out of 5 stars,"1,920",,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248131031,,₹460,3.7 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248132031,,"₹2,174",4.3 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248128031,,₹699,4.0 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A28248143031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_six_browse-bin%3A60056020031,,"₹4,017.60",4.6 out of 5 stars,"1,920",,,,
https://www.amazon.in/bags/s?k=bags&rh=p_n_is_cod_eligible%3A4931671031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257396031,,₹550,3.3 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257385031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257393031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257335031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257373031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257392031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257362031,,₹495,4.6 out of 5 stars,8,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257374031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257383031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257384031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257349031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257379031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257341031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257356031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257334031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257360031,,₹899,4.2 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_seventeen_browse-bin%3A49257388031,,"₹1,459",4.3 out of 5 stars,More Like This,,,,
